Region,Year,Crime,Pollution,Price
Glendale,2022,1.968073746,29,16.99703134
Glendale,2023,1.773993609,26,17.85828119
Gramercy,2010,11.45052584,55,38.73391612
Gramercy,2011,14.1573076,78,37.28513898
Gramercy,2012,11.09239075,77,38.79530497
Gramercy,2013,12.31413836,55,41.29997053
Gramercy,2014,12.98985261,64,44.08088596
Gramercy,2015,13.87357957,53,54.04552598
Gramercy,2016,10.88159799,54,53.46233179
Gramercy,2017,9.358297356,41,46.39279049
Gramercy,2018,9.107439258,34,37.2090168
Gramercy,2019,8.709106283,45,33.46429623
Gramercy,2020,8.257571812,29,32.32078447
Gramercy,2021,7.80603734,25,30.23355894
Gramercy,2022,7.354502868,37,28.1463334
Gramercy,2023,6.902968396,12,26.05910787
Grasmere-Arrochar-Ft. Wadsworth,2010,4.184308217,57,2.278754533
Grasmere-Arrochar-Ft. Wadsworth,2011,3.118406601,59,2.723209896
Grasmere-Arrochar-Ft. Wadsworth,2012,3.8495582,64,3.430409582
Grasmere-Arrochar-Ft. Wadsworth,2013,3.349313794,61,4.350014734
Grasmere-Arrochar-Ft. Wadsworth,2014,3.478013483,51,5.020381102
Grasmere-Arrochar-Ft. Wadsworth,2015,2.878505148,49,7.471024453
Grasmere-Arrochar-Ft. Wadsworth,2016,3.483900635,61,10.39067872
Grasmere-Arrochar-Ft. Wadsworth,2017,3.167139139,35,10.78356742
Grasmere-Arrochar-Ft. Wadsworth,2018,2.035170593,42,11.98433355
Grasmere-Arrochar-Ft. Wadsworth,2019,2.008891768,50,12.90966833
Grasmere-Arrochar-Ft. Wadsworth,2020,1.764728933,37,14.10748362
Grasmere-Arrochar-Ft. Wadsworth,2021,1.520566099,39,15.25007861
Grasmere-Arrochar-Ft. Wadsworth,2022,1.276403264,34,16.39267359
Grasmere-Arrochar-Ft. Wadsworth,2023,1.032240429,22,17.53526857
Gravesend,2010,8.530498341,76,8.383262941
Gravesend,2011,7.47064741,68,6.327963855
Gravesend,2012,6.087493703,53,6.713485896
Gravesend,2013,6.101720987,60,8.05544642
Gravesend,2014,6.719217842,53,9.28445142
Gravesend,2015,6.182178734,51,11.66756703
Gravesend,2016,5.087986082,61,14.15995481
Gravesend,2017,5.186105286,52,13.28823297
Gravesend,2018,4.737864057,49,12.41528336
Gravesend,2019,4.566381977,42,12.23848344
Gravesend,2020,4.343494653,35,12.48261163
Gravesend,2021,4.120607328,34,12.58811285
Gravesend,2022,3.897720003,25,12.69361408
Gravesend,2023,3.674832679,33,12.7991153
Great Kills,2010,2.864277864,65,1.782732541
Great Kills,2011,3.263459491,64,2.074943517
Great Kills,2012,2.92592943,75,2.07617129
Great Kills,2013,2.748497204,63,3.489342889
Great Kills,2014,1.922987637,56,3.680876137
Great Kills,2015,2.078833639,68,7.59871329
Great Kills,2016,1.970411919,51,10.40295648
Great Kills,2017,1.968122471,43,11.32378941
Great Kills,2018,1.796250332,46,12.45088891
Great Kills,2019,1.695551131,44,12.88347575
Great Kills,2020,1.586208821,23,14.26161502
Great Kills,2021,1.476866511,38,15.44874709
Great Kills,2022,1.367524201,38,16.63587915
Great Kills,2023,1.258181891,30,17.82301122
Greenpoint,2010,3.253811102,79,13.88861604
Greenpoint,2011,3.100908677,60,11.89716138
Greenpoint,2012,2.841219851,71,15.34967095
Greenpoint,2013,3.175806335,54,19.1324526
Greenpoint,2014,2.823721926,47,21.22826834
Greenpoint,2015,3.25119459,30,22.60951773
Greenpoint,2016,3.132797418,52,23.6457617
Greenpoint,2017,3.052666735,38,23.500884
Greenpoint,2018,2.500909746,47,21.82128474
Greenpoint,2019,2.538365281,47,24.14137445
Greenpoint,2020,2.457333225,27,24.40278487
Greenpoint,2021,2.376301169,12,24.96004255
Greenpoint,2022,2.295269113,42,25.51730024
Greenpoint,2023,2.214237058,31,26.07455792
Grymes Hill-Clifton-Fox Hills,2010,10.68192541,71,1.797465868
Grymes Hill-Clifton-Fox Hills,2011,9.677675363,62,2.065121295
Grymes Hill-Clifton-Fox Hills,2012,7.41521006,67,2.928248699
Grymes Hill-Clifton-Fox Hills,2013,6.697958681,63,4.752725661
Grymes Hill-Clifton-Fox Hills,2014,5.770895739,62,4.778508983
Grymes Hill-Clifton-Fox Hills,2015,4.080955989,55,7.938807578
Grymes Hill-Clifton-Fox Hills,2016,5.02747924,54,10.3587565
Grymes Hill-Clifton-Fox Hills,2017,4.900905467,47,10.20405657
Grymes Hill-Clifton-Fox Hills,2018,4.941297873,36,10.96650623
Grymes Hill-Clifton-Fox Hills,2019,4.559719725,40,12.29250564
Grymes Hill-Clifton-Fox Hills,2020,4.282212131,35,13.3051012
Grymes Hill-Clifton-Fox Hills,2021,4.004704537,41,14.35668566
Grymes Hill-Clifton-Fox Hills,2022,3.727196944,21,15.40827012
Grymes Hill-Clifton-Fox Hills,2023,3.44968935,25,16.45985458
Hamilton Heights,2010,2.285538095,53,24.48678912
Hamilton Heights,2011,2.248252797,57,23.96252823
Hamilton Heights,2012,1.973846091,67,24.21053924
Hamilton Heights,2013,2.026666929,68,24.21053924
Hamilton Heights,2014,1.954712846,63,25.62248305
Hamilton Heights,2015,1.751933159,50,32.17513014
Hamilton Heights,2016,2.365832309,58,36.60003928
Hamilton Heights,2017,1.358965748,39,34.63191238
Hamilton Heights,2018,1.710232497,34,26.05711619
Hamilton Heights,2019,1.607251604,50,21.9166421
Hamilton Heights,2020,1.555360489,53,21.87539006
Hamilton Heights,2021,1.503469374,41,20.63938783
Hamilton Heights,2022,1.451578259,18,19.40338559
Hamilton Heights,2023,1.399687144,25,18.16738336
Hammels-Arverne-Edgemere,2010,17.09695895,74,4.974953335
Hammels-Arverne-Edgemere,2011,15.28273487,52,4.990914449
Hammels-Arverne-Edgemere,2012,14.37774875,44,5.222964346
Hammels-Arverne-Edgemere,2013,13.00015513,49,6.230969443
Hammels-Arverne-Edgemere,2014,14.19377524,37,7.588891067
Hammels-Arverne-Edgemere,2015,12.01520186,59,9.172723697
Hammels-Arverne-Edgemere,2016,12.88633685,53,11.25871721
Hammels-Arverne-Edgemere,2017,12.57660723,35,12.27900009
Hammels-Arverne-Edgemere,2018,10.84970925,53,13.29559964
Hammels-Arverne-Edgemere,2019,10.67457249,37,14.07360115
Hammels-Arverne-Edgemere,2020,10.20577637,36,15.09720522
Hammels-Arverne-Edgemere,2021,9.736980249,35,16.07764144
Hammels-Arverne-Edgemere,2022,9.268184128,32,17.05807766
Hammels-Arverne-Edgemere,2023,8.799388006,30,18.03851388
Highbridge,2010,42.71866305,68,4.326686956
Highbridge,2011,37.76936689,69,3.979226005
Highbridge,2012,32.5731374,69,2.979815342
Highbridge,2013,29.72980641,58,3.189765249
Highbridge,2014,26.18672197,58,3.504076216
Highbridge,2015,26.56987746,56,5.154208816
Highbridge,2016,20.15696984,55,6.544052638
Highbridge,2017,20.01436993,42,7.683429919
Highbridge,2018,19.4843627,45,7.861457613
Highbridge,2019,17.6960536,42,8.782699799
Highbridge,2020,16.17419763,38,9.298443495
Highbridge,2021,14.65234166,35,9.886074219
Highbridge,2022,13.13048569,32,10.47370494
Highbridge,2023,11.60862972,29,11.06133567
Hollis,2010,6.051353129,60,5.009331107
Hollis,2011,6.010797192,90,4.956536676
Hollis,2012,6.435162748,46,5.482025337
Hollis,2013,6.176782178,63,6.677880366
Hollis,2014,5.187740606,55,8.706168343
Hollis,2015,4.264111836,42,11.12611727
Hollis,2016,5.317912082,50,12.80080542
Hollis,2017,4.244160931,22,13.87019938
Hollis,2018,3.522821252,47,14.5602102
Hollis,2019,3.322639721,52,14.33880103
Hollis,2020,2.993869292,35,15.4803246
Hollis,2021,2.665098864,30,16.34329354
Hollis,2022,2.336328436,52,17.20626247
Hollis,2023,2.007558007,26,18.0692314
Homecrest,2010,7.324286264,62,8.928396032
Homecrest,2011,6.70597175,59,7.134613496
Homecrest,2012,8.278168456,81,7.811118741
Homecrest,2013,8.243663202,52,9.630684599
Homecrest,2014,6.773346936,67,10.60922306
Homecrest,2015,6.973019515,55,12.04326686
Homecrest,2016,6.422080187,51,14.70386013
Homecrest,2017,6.376945353,39,14.2790492
Homecrest,2018,6.424206103,39,12.66452214
Homecrest,2019,6.396121891,39,12.06332055
Homecrest,2020,6.374710584,49,12.27123823
Homecrest,2021,6.353299276,31,12.23859593
Homecrest,2022,6.331887969,18,12.20595364
Homecrest,2023,6.310476661,35,12.17331135
Hudson Yards-Chelsea-Flatiron-Union Square,2010,15.98559543,49,37.80080541
Hudson Yards-Chelsea-Flatiron-Union Square,2011,17.44560918,65,37.28145564
Hudson Yards-Chelsea-Flatiron-Union Square,2012,16.23400055,84,39.19064925
Hudson Yards-Chelsea-Flatiron-Union Square,2013,17.7798686,39,41.0642373
Hudson Yards-Chelsea-Flatiron-Union Square,2014,15.94013353,58,44.75125233
Hudson Yards-Chelsea-Flatiron-Union Square,2015,15.71560409,67,59.6957568
Hudson Yards-Chelsea-Flatiron-Union Square,2016,16.35648602,54,63.07459974
Hudson Yards-Chelsea-Flatiron-Union Square,2017,13.79263123,42,54.44087025
Hudson Yards-Chelsea-Flatiron-Union Square,2018,11.74897175,52,39.07155485
Hudson Yards-Chelsea-Flatiron-Union Square,2019,11.19753137,43,35.58916936
Hudson Yards-Chelsea-Flatiron-Union Square,2020,10.28066192,41,34.59317495
Hudson Yards-Chelsea-Flatiron-Union Square,2021,9.363792476,34,32.36398746
Hudson Yards-Chelsea-Flatiron-Union Square,2022,8.446923029,35,30.13479998
Hudson Yards-Chelsea-Flatiron-Union Square,2023,7.530053583,11,27.90561249
Hunters Point-Sunnyside-West Maspeth,2010,9.818149356,71,5.166486583
Hunters Point-Sunnyside-West Maspeth,2011,11.19165468,74,5.135792157
Hunters Point-Sunnyside-West Maspeth,2012,7.864923076,70,6.275169424
Hunters Point-Sunnyside-West Maspeth,2013,7.655111513,61,7.877418712
Hunters Point-Sunnyside-West Maspeth,2014,7.928046431,64,10.60553973
Hunters Point-Sunnyside-West Maspeth,2015,7.394277963,64,12.9260387
Hunters Point-Sunnyside-West Maspeth,2016,6.719708438,64,14.29132698
Hunters Point-Sunnyside-West Maspeth,2017,7.750614204,51,14.54793241
Hunters Point-Sunnyside-West Maspeth,2018,6.212268623,47,13.33366074
Hunters Point-Sunnyside-West Maspeth,2019,6.085585932,42,12.63300919
Hunters Point-Sunnyside-West Maspeth,2020,5.739049784,37,13.43026143
Hunters Point-Sunnyside-West Maspeth,2021,5.392513635,32,13.84273171
Hunters Point-Sunnyside-West Maspeth,2022,5.045977487,26,14.25520199
Hunters Point-Sunnyside-West Maspeth,2023,4.699441338,21,14.66767226
Hunts Point,2010,20.66980621,72,6.846085837
Hunts Point,2011,20.60929937,77,4.968814459
Hunts Point,2012,18.66392263,75,3.362881839
Hunts Point,2013,17.01208583,62,3.882231608
Hunts Point,2014,17.88142198,63,4.701159017
Hunts Point,2015,12.07194746,62,5.963314017
Hunts Point,2016,12.67521703,60,7.545918859
Hunts Point,2017,10.75044532,49,8.686523913
Hunts Point,2018,7.316763792,49,9.393723598
Hunts Point,2019,6.457799555,44,10.88956553
Hunts Point,2020,5.062253683,39,11.21149249
Hunts Point,2021,3.666707811,34,11.78972716
Hunts Point,2022,2.271161939,29,12.36796183
Hunts Point,2023,0.875616067,24,12.9461965
Jackson Heights,2010,15.67112338,63,5.348197623
Jackson Heights,2011,16.19148223,66,5.112464395
Jackson Heights,2012,14.3672827,62,6.148708374
Jackson Heights,2013,14.5685906,52,7.684657691
Jackson Heights,2014,16.68943719,54,9.830812298
Jackson Heights,2015,13.22353985,53,12.13657794
Jackson Heights,2016,12.84381853,52,14.08506041
Jackson Heights,2017,12.18331276,41,13.89843826
Jackson Heights,2018,11.94226658,41,13.45029957
Jackson Heights,2019,11.66575598,36,12.46112038
Jackson Heights,2020,11.36809419,32,13.29676812
Jackson Heights,2021,11.0704324,27,13.71636035
Jackson Heights,2022,10.7727706,22,14.13595259
Jackson Heights,2023,10.47510881,17,14.55554482
Jamaica,2010,36.43478219,66,5.033886642
Jamaica,2011,34.99341109,74,4.981092226
Jamaica,2012,34.88809648,73,5.210686563
Jamaica,2013,41.15137231,47,6.39671937
Jamaica,2014,38.15579302,61,8.163490812
Jamaica,2015,33.36054401,61,10.01497888
Jamaica,2016,28.90871221,50,11.97205579
Jamaica,2017,25.39326468,50,13.00216089
Jamaica,2018,19.92655325,37,13.61850505
Jamaica,2019,18.27123561,36,13.4449792
Jamaica,2020,15.75891678,49,14.49731749
Jamaica,2021,13.24659795,33,15.29923202
Jamaica,2022,10.73427912,29,16.10114655
Jamaica,2023,8.221960287,23,16.90306107
Jamaica Estates-Holliswood,2010,3.869836169,66,5.903152922
Jamaica Estates-Holliswood,2011,3.63107944,43,5.979275116
Jamaica Estates-Holliswood,2012,3.568937278,56,6.46301934
Jamaica Estates-Holliswood,2013,3.916606323,50,7.738679894
Jamaica Estates-Holliswood,2014,3.717751403,56,9.730134555
Jamaica Estates-Holliswood,2015,3.321513353,58,11.22433945
Jamaica Estates-Holliswood,2016,3.50712218,49,13.60868283
Jamaica Estates-Holliswood,2017,2.713828418,43,13.91194382
Jamaica Estates-Holliswood,2018,2.322169264,43,14.00648265
Jamaica Estates-Holliswood,2019,2.134531674,26,11.75883181
Jamaica Estates-Holliswood,2020,1.882939127,37,12.77223788
Jamaica Estates-Holliswood,2021,1.631346579,30,13.11837532
Jamaica Estates-Holliswood,2022,1.379754032,27,13.46451276
Jamaica Estates-Holliswood,2023,1.128161484,33,13.8106502
Kensington-Ocean Parkway,2010,2.594286522,80,8.157351921
Kensington-Ocean Parkway,2011,2.552422328,62,7.138296828
Kensington-Ocean Parkway,2012,2.527728995,70,7.781652088
Kensington-Ocean Parkway,2013,2.628628243,58,10.56747864
Kensington-Ocean Parkway,2014,2.466895089,55,14.21152146
Kensington-Ocean Parkway,2015,2.310558491,68,15.64433749
Kensington-Ocean Parkway,2016,2.019635053,50,17.19993124
Kensington-Ocean Parkway,2017,2.217018184,51,16.18578725
Kensington-Ocean Parkway,2018,2.092733859,41,14.74314899
Kensington-Ocean Parkway,2019,2.071086903,34,13.8771568
Kensington-Ocean Parkway,2020,2.036721808,18,14.31727412
Kensington-Ocean Parkway,2021,2.002356712,38,14.40561949
Kensington-Ocean Parkway,2022,1.967991616,37,14.49396486
Kensington-Ocean Parkway,2023,1.933626521,31,14.58231023
Kew Gardens,2010,2.05283205,63,4.46910912
Kew Gardens,2011,2.182185867,65,4.870592275
Kew Gardens,2012,2.124786133,61,5.470975342
Kew Gardens,2013,2.246453945,69,6.849769168
Kew Gardens,2014,2.391506834,53,8.885423824
Kew Gardens,2015,2.450378357,62,10.16231215
Kew Gardens,2016,1.947026842,55,12.28022788
Kew Gardens,2017,2.175481054,45,12.34652785
Kew Gardens,2018,1.858719559,42,12.09606129
Kew Gardens,2019,1.898773483,35,11.17277281
Kew Gardens,2020,1.873672405,44,12.04886439
Kew Gardens,2021,1.848571327,25,12.5234523
Kew Gardens,2022,1.823470249,28,12.99804022
Kew Gardens,2023,1.79836917,22,13.47262813
Kew Gardens Hills,2010,2.102872844,64,4.370886937
Kew Gardens Hills,2011,2.246944541,79,4.612759056
Kew Gardens Hills,2012,2.33247178,60,5.517630881
Kew Gardens Hills,2013,2.340484849,43,6.959041347
Kew Gardens Hills,2014,2.021106841,65,9.606129064
Kew Gardens Hills,2015,2.197721407,50,11.44042825
Kew Gardens Hills,2016,1.964034171,58,12.98374423
Kew Gardens Hills,2017,2.121515492,35,13.32997741
Kew Gardens Hills,2018,1.674091924,41,13.33488851
Kew Gardens Hills,2019,1.685827337,25,12.82945355
Kew Gardens Hills,2020,1.61468958,21,13.81098863
Kew Gardens Hills,2021,1.543551823,39,14.45804651
Kew Gardens Hills,2022,1.472414067,25,15.10510439
Kew Gardens Hills,2023,1.40127631,29,15.75216227
Kingsbridge Heights,2010,31.3039655,67,4.31195363
Kingsbridge Heights,2011,24.73406716,68,3.23396523
Kingsbridge Heights,2012,19.17774019,67,2.826343184
Kingsbridge Heights,2013,16.91887259,56,3.25360966
Kingsbridge Heights,2014,18.28714488,56,3.411992923
Kingsbridge Heights,2015,14.16532067,52,4.443325798
Kingsbridge Heights,2016,10.71136117,53,6.548963756
Kingsbridge Heights,2017,12.95878153,40,7.462430017
Kingsbridge Heights,2018,13.09385897,40,7.46120223
Kingsbridge Heights,2019,11.88241131,37,9.136299642
Kingsbridge Heights,2020,11.05858127,33,9.492554722
Kingsbridge Heights,2021,10.23475122,29,10.09469394
Kingsbridge Heights,2022,9.410921179,26,10.69683315
Kingsbridge Heights,2023,8.587091135,22,11.29897236
Laurelton,2010,3.2910964,62,5.122286603
Laurelton,2011,4.187578857,84,5.082997741
Laurelton,2012,3.443344697,62,5.518858654
Laurelton,2013,3.261006511,59,6.686474801
Laurelton,2014,3.388725007,52,8.083685287
Laurelton,2015,3.305487216,56,10.1328455
Laurelton,2016,2.869183824,52,12.03958353
Laurelton,2017,2.802299234,44,13.24894411
Laurelton,2018,2.503199195,37,14.21152146
Laurelton,2019,2.355750359,48,14.86101561
Laurelton,2020,2.180251876,22,15.96055248
Laurelton,2021,2.004753392,26,16.97273585
Laurelton,2022,1.829254908,32,17.98491921
Laurelton,2023,1.653756424,16,18.99710257
Lenox Hill-Roosevelt Island,2010,7.565123285,44,32.19231903
Lenox Hill-Roosevelt Island,2011,9.03548566,74,31.46793046
Lenox Hill-Roosevelt Island,2012,9.399606757,63,35.53310088
Lenox Hill-Roosevelt Island,2013,14.61304301,54,37.65224437
Lenox Hill-Roosevelt Island,2014,11.29068853,42,38.53378842
Lenox Hill-Roosevelt Island,2015,12.60296909,47,43.15023082
Lenox Hill-Roosevelt Island,2016,10.46156181,70,43.11094195
Lenox Hill-Roosevelt Island,2017,11.61244419,38,42.46390334
Lenox Hill-Roosevelt Island,2018,8.705272315,48,39.98133778
Lenox Hill-Roosevelt Island,2019,9.266311885,33,40.05173034
Lenox Hill-Roosevelt Island,2020,9.164470971,28,40.43893689
Lenox Hill-Roosevelt Island,2021,9.062630056,18,40.61682564
Lenox Hill-Roosevelt Island,2022,8.960789142,31,40.79471438
Lenox Hill-Roosevelt Island,2023,8.858948227,9,40.97260312
Lincoln Square,2010,4.707610636,64,34.43491366
Lincoln Square,2011,4.791011959,61,32.86912697
Lincoln Square,2012,3.790196082,80,33.56224293
Lincoln Square,2013,3.416198384,39,35.16120681
Lincoln Square,2014,3.24792395,58,37.79866957
Lincoln Square,2015,3.24792395,47,48.67765672
Lincoln Square,2016,3.161742583,50,50.88192157
Lincoln Square,2017,3.13459627,46,45.10170961
Lincoln Square,2018,3.326255781,40,37.23793248
Lincoln Square,2019,3.138366648,43,35.38000057
Lincoln Square,2020,3.032070654,25,34.96478032
Lincoln Square,2021,2.92577466,29,33.86757238
Lincoln Square,2022,2.819478667,42,32.77036444
Lincoln Square,2023,2.713182673,31,31.6731565
Lindenwood-Howard Beach,2010,10.92027209,77,4.498575774
Lindenwood-Howard Beach,2011,10.67953527,82,4.803064532
Lindenwood-Howard Beach,2012,12.83613913,46,5.062125523
Lindenwood-Howard Beach,2013,12.92697643,49,6.370936048
Lindenwood-Howard Beach,2014,8.50086224,63,8.038257534
Lindenwood-Howard Beach,2015,8.533500939,52,9.522640208
Lindenwood-Howard Beach,2016,9.814714334,58,11.60740595
Lindenwood-Howard Beach,2017,10.76894717,46,12.72222768
Lindenwood-Howard Beach,2018,12.56972663,53,13.3140163
Lindenwood-Howard Beach,2019,12.03000247,36,13.98356415
Lindenwood-Howard Beach,2020,12.02814197,42,15.05307174
Lindenwood-Howard Beach,2021,12.02628146,26,16.02776054
Lindenwood-Howard Beach,2022,12.02442096,18,17.00244933
Lindenwood-Howard Beach,2023,12.02256045,31,17.97713813
Longwood,2010,31.15188074,53,4.233375892
Longwood,2011,32.06324461,75,3.119781947
Longwood,2012,29.62514593,68,1.451232688
Longwood,2013,27.76987532,57,2.185443468
Longwood,2014,24.6627672,48,2.885276491
Longwood,2015,22.96808503,60,4.086042624
Longwood,2016,24.12082214,37,5.253658771
Longwood,2017,19.74372446,44,6.666830371
Longwood,2018,16.59671454,47,7.649052147
Longwood,2019,15.93501557,53,8.68611465
Longwood,2020,14.63880639,40,9.185325853
Longwood,2021,13.34259721,41,9.823902168
Longwood,2022,12.04638803,19,10.46247848
Longwood,2023,10.75017885,32,11.1010548
Lower East Side,2010,14.55829947,62,43.53206953
Lower East Side,2011,9.681284449,56,42.19993125
Lower East Side,2012,12.90732338,58,44.28101366
Lower East Side,2013,13.97238224,57,46.33385718
Lower East Side,2014,5.714098077,62,50.38429428
Lower East Side,2015,9.869721693,64,62.1709557
Lower East Side,2016,12.24283301,62,61.71545035
Lower East Side,2017,10.6743565,52,52.19894902
Lower East Side,2018,12.51190163,46,40.93040958
Lower East Side,2019,12.04942791,41,37.55852405
Lower East Side,2020,12.01367767,29,36.02404847
Lower East Side,2021,11.97792743,23,33.58739191
Lower East Side,2022,11.9421772,32,31.15073536
Lower East Side,2023,11.90642696,19,28.7140788
Madison,2010,4.727070945,46,9.061526903
Madison,2011,5.749963642,61,8.307738052
Madison,2012,5.583978656,71,9.746162028
Madison,2013,5.112679415,70,12.28085834
Madison,2014,5.829603729,45,13.98607501
Madison,2015,4.189704773,62,15.61530221
Madison,2016,3.660351669,60,17.46051866
Madison,2017,3.939010208,39,16.96014967
Madison,2018,3.509084564,34,15.95300731
Madison,2019,3.346716603,48,16.03357605
Madison,2020,3.146385757,53,16.55164589
Madison,2021,2.94605491,47,16.90580709
Madison,2022,2.745724064,39,17.25996829
Madison,2023,2.545393218,0,17.61412949
Manhattanville,2010,22.83268052,72,15.50928199
Manhattanville,2011,22.60733342,66,16.08633729
Manhattanville,2012,21.45296099,73,19.05878597
Manhattanville,2013,19.66751855,56,19.75861899
Manhattanville,2014,16.01715711,68,19.98084667
Manhattanville,2015,15.36907977,62,22.65126215
Manhattanville,2016,14.73817329,70,24.68077791
Manhattanville,2017,10.62109151,46,23.737845
Manhattanville,2018,9.623055673,56,21.79795698
Manhattanville,2019,8.272272474,47,19.77376158
Manhattanville,2020,6.86389856,42,20.35326806
Manhattanville,2021,5.455524647,53,20.30420853
Manhattanville,2022,4.047150733,36,20.255149
Manhattanville,2023,2.638776819,25,20.20608947
Marble Hill-Inwood,2010,12.02195389,49,28.09645418
Marble Hill-Inwood,2011,12.27819427,71,26.08044396
Marble Hill-Inwood,2012,12.14823137,69,21.26141832
Marble Hill-Inwood,2013,11.53635095,48,22.75316766
Marble Hill-Inwood,2014,11.61256441,57,21.32403496
Marble Hill-Inwood,2015,14.18666195,61,30.02651999
Marble Hill-Inwood,2016,7.806634127,59,31.71962478
Marble Hill-Inwood,2017,12.04773427,49,27.69005991
Marble Hill-Inwood,2018,10.31309011,34,20.55544641
Marble Hill-Inwood,2019,10.24310107,41,17.24781455
Marble Hill-Inwood,2020,9.996145672,47,16.17813707
Marble Hill-Inwood,2021,9.749190274,36,14.37052245
Marble Hill-Inwood,2022,9.502234877,22,12.56290783
Marble Hill-Inwood,2023,9.255279479,18,10.7552932
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2010,7.882755836,57,3.481976225
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2011,11.43073465,85,4.97249779
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2012,11.48707782,53,5.349425396
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2013,4.938381646,54,6.790835861
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2014,12.19286612,44,6.184313918
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2015,10.17881641,42,8.740546116
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2016,9.863683849,52,11.46252824
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2017,9.31765818,47,11.38149494
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2018,13.27217112,52,12.74309988
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2019,12.9245441,49,12.9800609
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2020,13.38398636,40,14.21741867
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2021,13.84342862,27,15.25999545
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2022,14.30287089,19,16.30257222
Mariner's Harbor-Arlington-Port Ivory-Graniteville,2023,14.76231315,25,17.34514899
Maspeth,2010,2.570083785,75,6.276397211
Maspeth,2011,2.825520778,77,5.825802957
Maspeth,2012,2.232226661,67,6.828896965
Maspeth,2013,2.209495712,57,7.940035351
Maspeth,2014,2.054957966,60,9.903251145
Maspeth,2015,1.919716997,49,12.63259993
Maspeth,2016,1.824050774,61,13.988066
Maspeth,2017,1.748171923,39,14.45830468
Maspeth,2018,1.980877967,40,14.19064924
Maspeth,2019,1.900275153,37,14.38136398
Maspeth,2020,1.878945077,39,15.18557376
Maspeth,2021,1.857615001,27,15.82092328
Maspeth,2022,1.836284925,29,16.4562728
Maspeth,2023,1.814954849,22,17.09162232
Melrose South-Mott Haven North,2010,44.17426144,69,4.209682522
Melrose South-Mott Haven North,2011,45.90214062,73,3.681521398
Melrose South-Mott Haven North,2012,45.17082548,71,2.935463933
Melrose South-Mott Haven North,2013,41.92389751,60,3.454544952
Melrose South-Mott Haven North,2014,43.95856272,60,4.123639893
Melrose South-Mott Haven North,2015,40.12455484,60,5.35513456
Melrose South-Mott Haven North,2016,38.72701032,58,6.850174335
Melrose South-Mott Haven North,2017,30.2733868,46,8.011476987
Melrose South-Mott Haven North,2018,28.94043742,48,8.710671555
Melrose South-Mott Haven North,2019,26.90082886,43,9.511672071
Melrose South-Mott Haven North,2020,24.69071247,38,10.12336916
Melrose South-Mott Haven North,2021,22.48059608,33,10.78524273
Melrose South-Mott Haven North,2022,20.27047969,28,11.4471163
Melrose South-Mott Haven North,2023,18.06036331,23,12.10898988
Middle Village,2010,3.804423367,87,6.192908354
Middle Village,2011,3.552584077,65,6.084863963
Middle Village,2012,3.534104961,58,7.030252422
Middle Village,2013,2.927074154,54,8.032118643
Middle Village,2014,2.634842459,59,9.828356739
Middle Village,2015,2.473109305,64,12.27531676
Middle Village,2016,2.158637258,53,13.90948826
Middle Village,2017,1.99248874,53,14.36131028
Middle Village,2018,1.9973947,42,14.07646596
Middle Village,2019,1.82200012,42,14.15872704
Middle Village,2020,1.679436361,33,15.00259749
Middle Village,2021,1.536872603,42,15.64647294
Middle Village,2022,1.394308844,35,16.29034838
Middle Village,2023,1.251745085,41,16.93422382
Midtown-Midtown South,2010,25.88893019,67,39.48531579
Midtown-Midtown South,2011,26.44215896,60,34.96464001
Midtown-Midtown South,2012,25.00912799,60,34.30532363
Midtown-Midtown South,2013,24.36284951,56,36.26362832
Midtown-Midtown South,2014,25.27960993,58,40.98934289
Midtown-Midtown South,2015,22.68223108,55,56.3684805
Midtown-Midtown South,2016,22.98002286,57,60.48521756
Midtown-Midtown South,2017,22.96088962,40,52.63972105
Midtown-Midtown South,2018,23.79392166,35,48.25410077
Midtown-Midtown South,2019,23.47714285,29,47.62302328
Midtown-Midtown South,2020,23.39428976,22,47.79192137
Midtown-Midtown South,2021,23.31143666,16,47.51565919
Midtown-Midtown South,2022,23.22858356,9,47.23939701
Midtown-Midtown South,2023,23.14573047,3,46.96313483
Midwood,2010,5.938188981,61,8.810529418
Midwood,2011,6.299758247,70,7.118652382
Midwood,2012,5.499759673,62,7.743590998
Midwood,2013,4.590194656,60,9.611040168
Midwood,2014,3.617342752,56,11.15067282
Midwood,2015,3.409984168,39,12.45211668
Midwood,2016,3.013255521,46,15.48595422
Midwood,2017,3.905976742,44,15.38159316
Midwood,2018,2.957981703,53,13.27963854
Midwood,2019,2.89910847,45,12.53642406
Midwood,2020,2.711911834,29,12.8392909
Midwood,2021,2.524715198,32,12.83202457
